measurement,instance,algorithm,seed,vertices,probability,arcs,max-capacity,max-cpu,result,time
1,25,EK,25334,300,0.1,4547,100,10,790,0.00336204
1,25,MPM,25334,300,0.1,4547,100,10,790,0.00450851
1,26,Dinic,14708,300,0.1,4543,100,10,1013,0.00144138
1,26,EK,14708,300,0.1,4543,100,10,1013,0.0146295
1,26,MPM,14708,300,0.1,4543,100,10,1013,0.00633893
1,27,Dinic,2977,300,0.1,4603,100,10,1062,0.00263236
1,27,EK,2977,300,0.1,4603,100,10,1062,0.0124704
1,27,MPM,2977,300,0.1,4603,100,10,1062,0.0108645
1,28,Dinic,25691,300,0.1,4374,100,10,984,0.0013621
1,28,EK,25691,300,0.1,4374,100,10,984,0.011749
1,28,MPM,25691,300,0.1,4374,100,10,984,0.00670665
1,29,Dinic,8959,300,0.1,4465,100,10,1320,0.00163777
1,29,EK,8959,300,0.1,4465,100,10,1320,0.0118102
1,29,MPM,8959,300,0.1,4465,100,10,1320,0.00873527
1,30,Dinic,21333,300,0.1,4499,100,10,1500,0.00201934
1,30,EK,21333,300,0.1,4499,100,10,1500,0.0153547
1,30,MPM,21333,300,0.1,4499,100,10,1500,0.00770731
1,1,Dinic,22305,300,0.2,9042,100,10,2540,0.00499975
1,1,EK,22305,300,0.2,9042,100,10,2540,0.04211
1,1,MPM,22305,300,0.2,9042,100,10,2540,0.0127683
1,2,Dinic,26610,300,0.2,8897,100,10,3236,0.00562278
1,2,EK,26610,300,0.2,8897,100,10,3236,0.08537
1,2,MPM,26610,300,0.2,8897,100,10,3236,0.0144576
1,3,Dinic,27331,300,0.2,9126,100,10,2029,0.00284358
1,3,EK,27331,300,0.2,9126,100,10,2029,0.00739583
1,3,MPM,27331,300,0.2,9126,100,10,2029,0.00938511
1,4,Dinic,26061,300,0.2,9104,100,10,2245,0.00378641
1,4,EK,26061,300,0.2,9104,100,10,2245,0.054633
1,4,MPM,26061,300,0.2,9104,100,10,2245,0.013578
1,5,Dinic,23287,300,0.2,9106,100,10,2458,0.00291713
1,5,EK,23287,300,0.2,9106,100,10,2458,0.0532512
1,5,MPM,23287,300,0.2,9106,100,10,2458,0.00810223
1,6,Dinic,8043,300,0.2,9010,100,10,2031,0.00332383
1,6,EK,8043,300,0.2,9010,100,10,2031,0.0201464
1,6,MPM,8043,300,0.2,9010,100,10,2031,0.011818
1,7,Dinic,26400,300,0.2,8975,100,10,2704,0.00619911
1,7,EK,26400,300,0.2,8975,100,10,2704,0.0855979
1,7,MPM,26400,300,0.2,8975,100,10,2704,0.0168625
1,8,Dinic,29526,300,0.2,8992,100,10,2474,0.00462703
1,8,EK,29526,300,0.2,8992,100,10,2474,0.0727262
1,8,MPM,29526,300,0.2,8992,100,10,2474,0.0136399
1,9,Dinic,29446,300,0.2,8898,100,10,2033,0.00132046
1,9,EK,29446,300,0.2,8898,100,10,2033,0.00734803
1,9,MPM,29446,300,0.2,8898,100,10,2033,0.0065412
1,10,Dinic,23559,300,0.2,8927,100,10,2672,0.00428401
1,10,EK,23559,300,0.2,8927,100,10,2672,0.0813192
1,10,MPM,23559,300,0.2,8927,100,10,2672,0.0110585
1,11,Dinic,9464,300,0.2,8928,100,10,2104,0.00433274
1,11,EK,9464,300,0.2,8928,100,10,2104,0.0530098
1,11,MPM,9464,300,0.2,8928,100,10,2104,0.0100609
1,12,Dinic,32014,300,0.2,8910,100,10,2835,0.00256715
1,12,EK,32014,300,0.2,8910,100,10,2835,0.039277
1,12,MPM,32014,300,0.2,8910,100,10,2835,0.0100125
1,13,Dinic,482,300,0.2,8939,100,10,2119,0.00260189
1,13,EK,482,300,0.2,8939,100,10,2119,0.0482139
1,13,MPM,482,300,0.2,8939,100,10,2119,0.00922636
1,14,Dinic,2926,300,0.2,9025,100,10,2077,0.00546658
1,14,EK,2926,300,0.2,9025,100,10,2077,0.0508596
1,14,MPM,2926,300,0.2,9025,100,10,2077,0.011963
1,15,Dinic,14105,300,0.2,8836,100,10,1982,0.00292417
1,15,EK,14105,300,0.2,8836,100,10,1982,0.0548857
1,15,MPM,14105,300,0.2,8836,100,10,1982,0.00624467
1,16,Dinic,7069,300,0.2,9038,100,10,2683,0.00498731
1,16,EK,7069,300,0.2,9038,100,10,2683,0.0683355
1,16,MPM,7069,300,0.2,9038,100,10,2683,0.0138126
1,17,Dinic,10314,300,0.2,9017,100,10,2636,0.00237286
1,17,EK,10314,300,0.2,9017,100,10,2636,0.0439584
1,17,MPM,10314,300,0.2,9017,100,10,2636,0.00790529
1,18,Dinic,13932,300,0.2,8985,100,10,2196,0.00473451
1,18,EK,13932,300,0.2,8985,100,10,2196,0.0599187
1,18,MPM,13932,300,0.2,8985,100,10,2196,0.0165159
1,19,Dinic,31782,300,0.2,9110,100,10,2247,0.00381204
1,19,EK,31782,300,0.2,9110,100,10,2247,0.0374836
1,19,MPM,31782,300,0.2,9110,100,10,2247,0.0101004
1,20,Dinic,25960,300,0.2,8941,100,10,2741,0.0061655
1,20,EK,25960,300,0.2,8941,100,10,2741,0.110749
1,20,MPM,25960,300,0.2,8941,100,10,2741,0.0166269
1,21,Dinic,14395,300,0.2,9011,100,10,3150,0.00467203
1,21,EK,14395,300,0.2,9011,100,10,3150,0.0619051
1,21,MPM,14395,300,0.2,9011,100,10,3150,0.0146
1,22,Dinic,6463,300,0.2,9031,100,10,2407,0.00435005
1,22,EK,6463,300,0.2,9031,100,10,2407,0.0560007
1,22,MPM,6463,300,0.2,9031,100,10,2407,0.0135774
1,23,Dinic,10580,300,0.2,8920,100,10,2039,0.00223482
1,23,EK,10580,300,0.2,8920,100,10,2039,0.0214797
1,23,MPM,10580,300,0.2,8920,100,10,2039,0.00778962
1,24,Dinic,8262,300,0.2,8798,100,10,2713,0.00283178
1,24,EK,8262,300,0.2,8798,100,10,2713,0.0463639
1,24,MPM,8262,300,0.2,8798,100,10,2713,0.010897
1,25,Dinic,17680,300,0.2,9047,100,10,2168,0.00184277
1,25,EK,17680,300,0.2,9047,100,10,2168,0.0172346
1,25,MPM,17680,300,0.2,9047,100,10,2168,0.00620411
1,26,Dinic,17356,300,0.2,9011,100,10,2727,0.00352685
1,26,EK,17356,300,0.2,9011,100,10,2727,0.0224985
1,26,MPM,17356,300,0.2,9011,100,10,2727,0.00916554
1,27,Dinic,5104,300,0.2,9057,100,10,2853,0.00585934
1,27,EK,5104,300,0.2,9057,100,10,2853,0.0553709
1,27,MPM,5104,300,0.2,9057,100,10,2853,0.0155629
1,28,Dinic,31012,300,0.2,8925,100,10,2644,0.00427225
1,28,EK,31012,300,0.2,8925,100,10,2644,0.0525115
1,28,MPM,31012,300,0.2,8925,100,10,2644,0.0120958
1,29,Dinic,5206,300,0.2,8959,100,10,2506,0.00285876
1,29,EK,5206,300,0.2,8959,100,10,2506,0.0273312
1,29,MPM,5206,300,0.2,8959,100,10,2506,0.00796257
1,30,Dinic,23423,300,0.2,9096,100,10,3357,0.00689868
1,30,EK,23423,300,0.2,9096,100,10,3357,0.124569
1,30,MPM,23423,300,0.2,9096,100,10,3357,0.0186279
1,1,Dinic,18454,300,0.3,13598,100,10,3839,0.00531225
1,1,EK,18454,300,0.3,13598,100,10,3839,0.117404
1,1,MPM,18454,300,0.3,13598,100,10,3839,0.0134183
1,2,Dinic,8099,300,0.3,13524,100,10,4158,0.00506049
1,2,EK,8099,300,0.3,13524,100,10,4158,0.108775
1,2,MPM,8099,300,0.3,13524,100,10,4158,0.0181151
1,3,Dinic,27787,300,0.3,13411,100,10,3617,0.00353883
1,3,EK,27787,300,0.3,13411,100,10,3617,0.0753578
1,3,MPM,27787,300,0.3,13411,100,10,3617,0.00840019
1,4,Dinic,19562,300,0.3,13497,100,10,3277,0.00508516
1,4,EK,19562,300,0.3,13497,100,10,3277,0.0994234
1,4,MPM,19562,300,0.3,13497,100,10,3277,0.0117585
1,5,Dinic,1173,300,0.3,13440,100,10,4633,0.00730894
1,5,EK,1173,300,0.3,13440,100,10,4633,0.153283
1,5,MPM,1173,300,0.3,13440,100,10,4633,0.0168282
1,6,Dinic,28725,300,0.3,13444,100,10,4006,0.00373752
1,6,EK,28725,300,0.3,13444,100,10,4006,0.042933
1,6,MPM,28725,300,0.3,13444,100,10,4006,0.011937
1,7,Dinic,236,300,0.3,13249,100,10,4424,0.0132111
1,7,EK,236,300,0.3,13249,100,10,4424,0.116334
1,7,MPM,236,300,0.3,13249,100,10,4424,0.0247874
1,8,Dinic,15943,300,0.3,13456,100,10,3741,0.00610291
1,8,EK,15943,300,0.3,13456,100,10,3741,0.100632
1,8,MPM,15943,300,0.3,13456,100,10,3741,0.0142236
1,9,Dinic,3493,300,0.3,13507,100,10,3809,0.00745828
1,9,EK,3493,300,0.3,13507,100,10,3809,0.0565109
1,9,MPM,3493,300,0.3,13507,100,10,3809,0.0187264
1,10,Dinic,16614,300,0.3,13263,100,10,3462,0.00442568
1,10,EK,16614,300,0.3,13263,100,10,3462,0.0370097
1,10,MPM,16614,300,0.3,13263,100,10,3462,0.012101
1,11,Dinic,26534,300,0.3,13394,100,10,3778,0.00556362
1,11,EK,26534,300,0.3,13394,100,10,3778,0.137054
1,11,MPM,26534,300,0.3,13394,100,10,3778,0.0140283
1,12,Dinic,13531,300,0.3,13298,100,10,3986,0.00609917
1,12,EK,13531,300,0.3,13298,100,10,3986,0.0838325
1,12,MPM,13531,300,0.3,13298,100,10,3986,0.0113615
1,13,Dinic,11224,300,0.3,13481,100,10,3682,0.00373887
1,13,EK,11224,300,0.3,13481,100,10,3682,0.039744
1,13,MPM,11224,300,0.3,13481,100,10,3682,0.0103926
1,14,Dinic,31351,300,0.3,13517,100,10,3551,0.00448523
1,14,EK,31351,300,0.3,13517,100,10,3551,0.0867241
1,14,MPM,31351,300,0.3,13517,100,10,3551,0.0135916
1,15,Dinic,7163,300,0.3,13441,100,10,4656,0.00790416
1,15,EK,7163,300,0.3,13441,100,10,4656,0.130806
1,15,MPM,7163,300,0.3,13441,100,10,4656,0.0206907
1,16,Dinic,11365,300,0.3,13356,100,10,3664,0.00326124
1,16,EK,11365,300,0.3,13356,100,10,3664,0.0344538
1,16,MPM,11365,300,0.3,13356,100,10,3664,0.00998295
1,17,Dinic,174,300,0.3,13459,100,10,4189,0.00633076
1,17,EK,174,300,0.3,13459,100,10,4189,0.0844448
1,17,MPM,174,300,0.3,13459,100,10,4189,0.0118888
1,18,Dinic,15751,300,0.3,13415,100,10,4023,0.00558878
1,18,EK,15751,300,0.3,13415,100,10,4023,0.0872214
1,18,MPM,15751,300,0.3,13415,100,10,4023,0.0141566
1,19,Dinic,22643,300,0.3,13348,100,10,4917,0.00672872
1,19,EK,22643,300,0.3,13348,100,10,4917,0.124253
1,19,MPM,22643,300,0.3,13348,100,10,4917,0.0163042
1,20,Dinic,32519,300,0.3,13367,100,10,3964,0.00926393
1,20,EK,32519,300,0.3,13367,100,10,3964,0.129535
1,20,MPM,32519,300,0.3,13367,100,10,3964,0.0144452
1,21,Dinic,22057,300,0.3,13275,100,10,3492,0.00655306
1,21,EK,22057,300,0.3,13275,100,10,3492,0.0878453
1,21,MPM,22057,300,0.3,13275,100,10,3492,0.013665
1,22,Dinic,10223,300,0.3,13433,100,10,4467,0.00496168
1,22,EK,10223,300,0.3,13433,100,10,4467,0.0960645
1,22,MPM,10223,300,0.3,13433,100,10,4467,0.0171901
1,23,Dinic,9904,300,0.3,13315,100,10,4111,0.00568251
1,23,EK,9904,300,0.3,13315,100,10,4111,0.110476
1,23,MPM,9904,300,0.3,13315,100,10,4111,0.0149435
1,24,Dinic,22345,300,0.3,13502,100,10,3936,0.00332439
1,24,EK,22345,300,0.3,13502,100,10,3936,0.051195
1,24,MPM,22345,300,0.3,13502,100,10,3936,0.0139584
1,25,Dinic,16360,300,0.3,13343,100,10,4239,0.0103924
1,25,EK,16360,300,0.3,13343,100,10,4239,0.195219
1,25,MPM,16360,300,0.3,13343,100,10,4239,0.0229447
1,26,Dinic,21396,300,0.3,13535,100,10,4063,0.00307878
1,26,EK,21396,300,0.3,13535,100,10,4063,0.0432105
1,26,MPM,21396,300,0.3,13535,100,10,4063,0.00987032
1,27,Dinic,15324,300,0.3,13443,100,10,4005,0.00898908
1,27,EK,15324,300,0.3,13443,100,10,4005,0.07802
1,27,MPM,15324,300,0.3,13443,100,10,4005,0.0200048
1,28,Dinic,21096,300,0.3,13576,100,10,3773,0.00505994
1,28,EK,21096,300,0.3,13576,100,10,3773,0.0577269
1,28,MPM,21096,300,0.3,13576,100,10,3773,0.0162265
1,29,Dinic,7277,300,0.3,13594,100,10,4489,0.00556317
1,29,EK,7277,300,0.3,13594,100,10,4489,0.0736353
1,29,MPM,7277,300,0.3,13594,100,10,4489,0.0134033
1,30,Dinic,21727,300,0.3,13438,100,10,4082,0.00255008
1,30,EK,21727,300,0.3,13438,100,10,4082,0.0303272
1,30,MPM,21727,300,0.3,13438,100,10,4082,0.0085569
1,1,Dinic,2341,300,0.4,17867,100,10,4879,0.00686211
1,1,EK,2341,300,0.4,17867,100,10,4879,0.201132
1,1,MPM,2341,300,0.4,17867,100,10,4879,0.0163752
1,2,Dinic,27634,300,0.4,17975,100,10,4925,0.0105815
1,2,EK,27634,300,0.4,17975,100,10,4925,0.239657
1,2,MPM,27634,300,0.4,17975,100,10,4925,0.0203858
1,3,Dinic,15784,300,0.4,18041,100,10,5097,0.00527136
1,3,EK,15784,300,0.4,18041,100,10,5097,0.0970501
1,3,MPM,15784,300,0.4,18041,100,10,5097,0.0162672
1,4,Dinic,18317,300,0.4,17982,100,10,5018,0.0127074
1,4,EK,18317,300,0.4,17982,100,10,5018,0.170492
1,4,MPM,18317,300,0.4,17982,100,10,5018,0.0237067
1,5,Dinic,5919,300,0.4,17825,100,10,5211,0.0119293
1,5,EK,5919,300,0.4,17825,100,10,5211,0.21238
1,5,MPM,5919,300,0.4,17825,100,10,5211,0.0218603
1,6,Dinic,19211,300,0.4,18045,100,10,5382,0.00697848
1,6,EK,19211,300,0.4,18045,100,10,5382,0.174782
1,6,MPM,19211,300,0.4,18045,100,10,5382,0.0148178
1,7,Dinic,11836,300,0.4,17949,100,10,5420,0.00559078
1,7,EK,11836,300,0.4,17949,100,10,5420,0.0860877
1,7,MPM,11836,300,0.4,17949,100,10,5420,0.0148643
1,8,Dinic,23952,300,0.4,17730,100,10,5687,0.0137659
1,8,EK,23952,300,0.4,17730,100,10,5687,0.218189
1,8,MPM,23952,300,0.4,17730,100,10,5687,0.0255463
1,9,Dinic,15053,300,0.4,17964,100,10,6051,0.0122735
1,9,EK,15053,300,0.4,17964,100,10,6051,0.153081
1,9,MPM,15053,300,0.4,17964,100,10,6051,0.0339717
1,10,Dinic,5678,300,0.4,17942,100,10,4558,0.0095106
1,10,EK,5678,300,0.4,17942,100,10,4558,0.117194
1,10,MPM,5678,300,0.4,17942,100,10,4558,0.0187807
1,11,Dinic,17563,300,0.4,17902,100,10,5857,0.00687563
1,11,EK,17563,300,0.4,17902,100,10,5857,0.110558
1,11,MPM,17563,300,0.4,17902,100,10,5857,0.0162448
1,12,Dinic,19059,300,0.4,17860,100,10,6145,0.0060223
1,12,EK,19059,300,0.4,17860,100,10,6145,0.207445
1,12,MPM,19059,300,0.4,17860,100,10,6145,0.0198634
1,13,Dinic,1250,300,0.4,17917,100,10,5728,0.0159037
1,13,EK,1250,300,0.4,17917,100,10,5728,0.245755
1,13,MPM,1250,300,0.4,17917,100,10,5728,0.0292814
1,14,Dinic,959,300,0.4,17976,100,10,5290,0.009854
1,14,EK,959,300,0.4,17976,100,10,5290,0.146165
1,14,MPM,959,300,0.4,17976,100,10,5290,0.0226787
1,15,Dinic,20339,300,0.4,17921,100,10,6484,0.00519603
1,15,EK,20339,300,0.4,17921,100,10,6484,0.128569
1,15,MPM,20339,300,0.4,17921,100,10,6484,0.0187961
1,16,Dinic,15712,300,0.4,18121,100,10,5831,0.0175871
1,16,EK,15712,300,0.4,18121,100,10,5831,0.22738
1,16,MPM,15712,300,0.4,18121,100,10,5831,0.0304503
1,17,Dinic,12921,300,0.4,17937,100,10,5543,0.00523564
1,17,EK,12921,300,0.4,17937,100,10,5543,0.0919786
1,17,MPM,12921,300,0.4,17937,100,10,5543,0.0171955
1,18,Dinic,11027,300,0.4,17931,100,10,5483,0.00285487
1,18,EK,11027,300,0.4,17931,100,10,5483,0.0953716
1,18,MPM,11027,300,0.4,17931,100,10,5483,0.0161509
1,19,Dinic,9918,300,0.4,17753,100,10,5285,0.0137335
1,19,EK,9918,300,0.4,17753,100,10,5285,0.163744
1,19,MPM,9918,300,0.4,17753,100,10,5285,0.0302269
1,20,Dinic,8886,300,0.4,17792,100,10,5044,0.00902775
1,20,EK,8886,300,0.4,17792,100,10,5044,0.225568
1,20,MPM,8886,300,0.4,17792,100,10,5044,0.0243717
1,21,Dinic,32627,300,0.4,17872,100,10,5832,0.0143132
1,21,EK,32627,300,0.4,17872,100,10,5832,0.153957
1,21,MPM,32627,300,0.4,17872,100,10,5832,0.0278942
1,22,Dinic,10122,300,0.4,17942,100,10,5091,0.00815364
1,22,EK,10122,300,0.4,17942,100,10,5091,0.103831
1,22,MPM,10122,300,0.4,17942,100,10,5091,0.0183575
1,23,Dinic,7121,300,0.4,18012,100,10,5438,0.0042882
1,23,EK,7121,300,0.4,18012,100,10,5438,0.0945581
1,23,MPM,7121,300,0.4,18012,100,10,5438,0.0161985
1,24,Dinic,1627,300,0.4,17909,100,10,5297,0.00829897
1,24,EK,1627,300,0.4,17909,100,10,5297,0.236431
1,24,MPM,1627,300,0.4,17909,100,10,5297,0.0211865
1,25,Dinic,11987,300,0.4,17833,100,10,5053,0.00645593
1,25,EK,11987,300,0.4,17833,100,10,5053,0.115558
1,25,MPM,11987,300,0.4,17833,100,10,5053,0.0144967
1,26,Dinic,26958,300,0.4,17943,100,10,5411,0.00798268
1,26,EK,26958,300,0.4,17943,100,10,5411,0.257041
1,26,MPM,26958,300,0.4,17943,100,10,5411,0.0260808
1,27,Dinic,13527,300,0.4,17758,100,10,5144,0.00493684
1,27,EK,13527,300,0.4,17758,100,10,5144,0.0727268
1,27,MPM,13527,300,0.4,17758,100,10,5144,0.0135008
1,28,Dinic,5289,300,0.4,17968,100,10,6045,0.0129747
1,28,EK,5289,300,0.4,17968,100,10,6045,0.242994
1,28,MPM,5289,300,0.4,17968,100,10,6045,0.0233034
1,29,Dinic,26664,300,0.4,18152,100,10,5742,0.00947378
1,29,EK,26664,300,0.4,18152,100,10,5742,0.167487
1,29,MPM,26664,300,0.4,18152,100,10,5742,0.0251503
1,30,Dinic,12890,300,0.4,17843,100,10,5421,0.0135106
1,30,EK,12890,300,0.4,17843,100,10,5421,0.256922
1,30,MPM,12890,300,0.4,17843,100,10,5421,0.0260011
1,1,Dinic,25501,300,0.5,22306,100,10,7525,0.00529745
1,1,EK,25501,300,0.5,22306,100,10,7525,0.24697
1,1,MPM,25501,300,0.5,22306,100,10,7525,0.0285634
1,2,Dinic,24076,300,0.5,22501,100,10,7400,0.00855284
1,2,EK,24076,300,0.5,22501,100,10,7400,0.281944
1,2,MPM,24076,300,0.5,22501,100,10,7400,0.0262528
1,3,Dinic,19668,300,0.5,22456,100,10,6976,0.00598113
1,3,EK,19668,300,0.5,22456,100,10,6976,0.34576
1,3,MPM,19668,300,0.5,22456,100,10,6976,0.0179909
1,4,Dinic,21567,300,0.5,22408,100,10,6651,0.0139856
1,4,EK,21567,300,0.5,22408,100,10,6651,0.32604
1,4,MPM,21567,300,0.5,22408,100,10,6651,0.0300832
1,5,Dinic,26045,300,0.5,22458,100,10,6944,0.0120198
1,5,EK,26045,300,0.5,22458,100,10,6944,0.249114
1,5,MPM,26045,300,0.5,22458,100,10,6944,0.0276673
1,6,Dinic,31877,300,0.5,22434,100,10,7453,0.0104415
1,6,EK,31877,300,0.5,22434,100,10,7453,0.337449
1,6,MPM,31877,300,0.5,22434,100,10,7453,0.0327782
1,7,Dinic,25721,300,0.5,22451,100,10,6875,0.00603634
1,7,EK,25721,300,0.5,22451,100,10,6875,0.171909
1,7,MPM,25721,300,0.5,22451,100,10,6875,0.0187876
1,8,Dinic,936,300,0.5,22348,100,10,6125,0.0146606
1,8,EK,936,300,0.5,22348,100,10,6125,0.394735
1,8,MPM,936,300,0.5,22348,100,10,6125,0.0318253
1,9,Dinic,27968,300,0.5,22391,100,10,6723,0.0079502
1,9,EK,27968,300,0.5,22391,100,10,6723,0.223209
1,9,MPM,27968,300,0.5,22391,100,10,6723,0.023368
1,10,Dinic,13273,300,0.5,22557,100,10,6855,0.0145189
1,10,EK,13273,300,0.5,22557,100,10,6855,0.241179
1,10,MPM,13273,300,0.5,22557,100,10,6855,0.0264183
1,11,Dinic,14121,300,0.5,22356,100,10,7011,0.00588432
1,11,EK,14121,300,0.5,22356,100,10,7011,0.164046
1,11,MPM,14121,300,0.5,22356,100,10,7011,0.0147305
1,12,Dinic,24385,300,0.5,22614,100,10,7412,0.0118276
1,12,EK,24385,300,0.5,22614,100,10,7412,0.310055
1,12,MPM,24385,300,0.5,22614,100,10,7412,0.0271201
1,13,Dinic,20679,300,0.5,22315,100,10,6080,0.00499855
1,13,EK,20679,300,0.5,22315,100,10,6080,0.19344
1,13,MPM,20679,300,0.5,22315,100,10,6080,0.0191005
1,14,Dinic,130,300,0.5,22524,100,10,6825,0.00584147
1,14,EK,130,300,0.5,22524,100,10,6825,0.32962
1,14,MPM,130,300,0.5,22524,100,10,6825,0.0190425
1,15,Dinic,17499,300,0.5,22535,100,10,7222,0.0109249
1,15,EK,17499,300,0.5,22535,100,10,7222,0.376129
1,15,MPM,17499,300,0.5,22535,100,10,7222,0.0274956
1,16,Dinic,21756,300,0.5,22350,100,10,6874,0.0175726
1,16,EK,21756,300,0.5,22350,100,10,6874,0.306932
1,16,MPM,21756,300,0.5,22350,100,10,6874,0.0318872
1,17,Dinic,21222,300,0.5,22525,100,10,6501,0.0151055
1,17,EK,21222,300,0.5,22525,100,10,6501,0.331631
1,17,MPM,21222,300,0.5,22525,100,10,6501,0.0339296
1,18,Dinic,13708,300,0.5,22501,100,10,7074,0.0173136
1,18,EK,13708,300,0.5,22501,100,10,7074,0.284026
1,18,MPM,13708,300,0.5,22501,100,10,7074,0.0410633
1,19,Dinic,6469,300,0.5,22619,100,10,7251,0.0103084
1,19,EK,6469,300,0.5,22619,100,10,7251,0.226734
1,19,MPM,6469,300,0.5,22619,100,10,7251,0.0309553
1,20,Dinic,18773,300,0.5,22608,100,10,5464,0.0110297
1,20,EK,18773,300,0.5,22608,100,10,5464,0.332223
1,20,MPM,18773,300,0.5,22608,100,10,5464,0.0242703
1,21,Dinic,16167,300,0.5,22559,100,10,7090,0.0190075
1,21,EK,16167,300,0.5,22559,100,10,7090,0.315245
1,21,MPM,16167,300,0.5,22559,100,10,7090,0.0427292
1,22,Dinic,12371,300,0.5,22331,100,10,7004,0.0148039
1,22,EK,12371,300,0.5,22331,100,10,7004,0.260807
1,22,MPM,12371,300,0.5,22331,100,10,7004,0.0267442
1,23,Dinic,9953,300,0.5,22372,100,10,6777,0.00724944
1,23,EK,9953,300,0.5,22372,100,10,6777,0.241074
1,23,MPM,9953,300,0.5,22372,100,10,6777,0.021244
1,24,Dinic,23337,300,0.5,22281,100,10,7126,0.00657187
1,24,EK,23337,300,0.5,22281,100,10,7126,0.349202
1,24,MPM,23337,300,0.5,22281,100,10,7126,0.0195237
1,25,Dinic,17372,300,0.5,22467,100,10,6837,0.0106625
1,25,EK,17372,300,0.5,22467,100,10,6837,0.218607
1,25,MPM,17372,300,0.5,22467,100,10,6837,0.0274728
1,26,Dinic,2335,300,0.5,22310,100,10,7426,0.00610589
1,26,EK,2335,300,0.5,22310,100,10,7426,0.221643
1,26,MPM,2335,300,0.5,22310,100,10,7426,0.0296055
1,27,Dinic,16429,300,0.5,22767,100,10,6637,0.00903114
1,27,EK,16429,300,0.5,22767,100,10,6637,0.235612
1,27,MPM,16429,300,0.5,22767,100,10,6637,0.0209312
1,28,Dinic,20889,300,0.5,22518,100,10,7362,0.0106272
1,28,EK,20889,300,0.5,22518,100,10,7362,0.247584
1,28,MPM,20889,300,0.5,22518,100,10,7362,0.0345548
1,29,Dinic,16551,300,0.5,22243,100,10,6569,0.00427825
1,29,EK,16551,300,0.5,22243,100,10,6569,0.174214
1,29,MPM,16551,300,0.5,22243,100,10,6569,0.0153696
1,30,Dinic,6833,300,0.5,22435,100,10,7395,0.00349744
1,30,EK,6833,300,0.5,22435,100,10,7395,0.229709
1,30,MPM,6833,300,0.5,22435,100,10,7395,0.0129391
1,1,Dinic,26792,300,0.6,26741,100,10,8338,0.00792801
1,1,EK,26792,300,0.6,26741,100,10,8338,0.366508
1,1,MPM,26792,300,0.6,26741,100,10,8338,0.026895
1,2,Dinic,18759,300,0.6,26829,100,10,8302,0.00891921
1,2,EK,18759,300,0.6,26829,100,10,8302,0.51492
1,2,MPM,18759,300,0.6,26829,100,10,8302,0.0281375
1,3,Dinic,26735,300,0.6,26978,100,10,9020,0.0207876
1,3,EK,26735,300,0.6,26978,100,10,9020,0.627974
1,3,MPM,26735,300,0.6,26978,100,10,9020,0.0470965
1,4,Dinic,16997,300,0.6,26896,100,10,8718,0.00768672
1,4,EK,16997,300,0.6,26896,100,10,8718,0.406117
1,4,MPM,16997,300,0.6,26896,100,10,8718,0.0199349
1,5,Dinic,7030,300,0.6,26934,100,10,9647,0.00864638
1,5,EK,7030,300,0.6,26934,100,10,9647,0.442375
1,5,MPM,7030,300,0.6,26934,100,10,9647,0.0381751
1,6,Dinic,28730,300,0.6,26795,100,10,8222,0.00724915
1,6,EK,28730,300,0.6,26795,100,10,8222,0.412748
1,6,MPM,28730,300,0.6,26795,100,10,8222,0.019942
1,7,Dinic,14381,300,0.6,26862,100,10,8134,0.00675865
1,7,EK,14381,300,0.6,26862,100,10,8134,0.340296
1,7,MPM,14381,300,0.6,26862,100,10,8134,0.0214535
1,8,Dinic,32078,300,0.6,26945,100,10,8269,0.00706683
1,8,EK,32078,300,0.6,26945,100,10,8269,0.479694
1,8,MPM,32078,300,0.6,26945,100,10,8269,0.0212995
1,9,Dinic,21470,300,0.6,26901,100,10,8078,0.00992126
1,9,EK,21470,300,0.6,26901,100,10,8078,0.405033
1,9,MPM,21470,300,0.6,26901,100,10,8078,0.0286599
1,10,Dinic,26852,300,0.6,26949,100,10,8881,0.0255448
1,10,EK,26852,300,0.6,26949,100,10,8881,0.563603
1,10,MPM,26852,300,0.6,26949,100,10,8881,0.0393601
1,11,Dinic,1961,300,0.6,27070,100,10,8168,0.0100531
1,11,EK,1961,300,0.6,27070,100,10,8168,0.351098
1,11,MPM,1961,300,0.6,27070,100,10,8168,0.0330204
1,12,Dinic,28778,300,0.6,27074,100,10,9185,0.0123865
1,12,EK,28778,300,0.6,27074,100,10,9185,0.527177
1,12,MPM,28778,300,0.6,27074,100,10,9185,0.0329261
1,13,Dinic,23304,300,0.6,26911,100,10,9768,0.00654395
1,13,EK,23304,300,0.6,26911,100,10,9768,0.417588
1,13,MPM,23304,300,0.6,26911,100,10,9768,0.0279909
1,14,Dinic,28618,300,0.6,26961,100,10,8743,0.0216654
1,14,EK,28618,300,0.6,26961,100,10,8743,0.452788
1,14,MPM,28618,300,0.6,26961,100,10,8743,0.054739
1,15,Dinic,17501,300,0.6,26734,100,10,8141,0.00713828
1,15,EK,17501,300,0.6,26734,100,10,8141,0.26213
1,15,MPM,17501,300,0.6,26734,100,10,8141,0.0181112
1,16,Dinic,13376,300,0.6,27025,100,10,8342,0.00687943
1,16,EK,13376,300,0.6,27025,100,10,8342,0.451516
1,16,MPM,13376,300,0.6,27025,100,10,8342,0.0251704
1,17,Dinic,27584,300,0.6,26935,100,10,8880,0.015956
